timestamp,symbol,timeframe,direction,tier,composite_score,crt_score,smc_score,session,session_bullish,session_bearish,entry,stop_loss,take_profit,sl_source,rr,risk,reward,current_price,distance_to_entry_pct,scenario,freshness_state,age_minutes,displacement_ratio,retracement_pct,in_optimal_ote,premium_discount,ob_type,ob_touches,fvg_type,fvg_filled,msb_confirmed,msb_direction,liquidity_swept,liquidity_direction,confluence_count,signals_list,action,outcome,atr,atr_sl_distance,mtf_alignment,mtf_details
2026-07-27T06:35:16.419899,FTTUSDT,4h,BULLISH,SNIPER,67,57,10,ASIA,4,4,0.2081,0.20561,0.21516,0.2056142857142857,2.84,0.00249,0.00706,0.208,0.05,OB_BOUNCE,hot,,,,,,BULLISH_OB,2,,,False,,,,0,,new,,0.00477,0.00249,0,
2026-07-27T06:35:16.464110,LSKUSDT,1h,BEARISH,WATCH,35,25,10,ASIA,4,4,0.0804,0.08073,0.0798,0.08073214285714286,1.8,0.00033,0.0006,0.0805,0.12,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,3,BEARISH,,False,,,,0,,new,,0.00046,0.00033,0,
2026-07-27T06:35:16.604602,ZENUSDT,4h,BEARISH,WATCH,37,27,10,ASIA,4,4,4.1289,4.15375,4.05475,4.15375,2.98,0.02485,0.07415,4.129,0.0,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,8,BEARISH,,False,,,,0,,new,,0.0495,0.02485,0,
2026-07-27T06:35:16.640788,DCRUSDT,1h,BULLISH,WATCH,37,24,13,ASIA,4,4,11.6201,11.575,11.755,11.575,2.99,0.0451,0.1349,11.62,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,14,BULLISH,,False,,,,0,,new,,0.09,0.0451,0,
2026-07-27T06:35:16.772620,DOTUSDT,4h,BULLISH,OPPORTUNITY,54,41,13,ASIA,4,4,0.8251,0.82029,0.83914,0.8202857142857143,2.92,0.00481,0.01404,0.825,0.01,MSB_RETEST,hot,,,,,,BULLISH_OB,2,,,True,BULLISH,,,0,,new,,0.00943,0.00481,0,
2026-07-27T06:35:16.833220,SUSHIUSDT,1d,BULLISH,OPPORTUNITY,56,46,10,ASIA,4,4,0.1652,0.16121,0.17677,0.1612107142857143,2.9,0.00399,0.01157,0.1651,0.06,OB_BOUNCE,hot,,,,,,BULLISH_OB,12,,,False,,,,0,,new,,0.00778,0.00399,0,
2026-07-27T06:35:16.845341,KSMUSDT,1h,BULLISH,WATCH,39,26,13,ASIA,4,4,3.1501,3.14143,3.17571,3.1414285714285715,2.95,0.00867,0.02561,3.15,0.0,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,10,BULLISH,,False,,,,0,,new,,0.01714,0.00867,0,
2026-07-27T06:35:16.866035,EGLDUSDT,4h,BULLISH,OPPORTUNITY,57,47,10,ASIA,4,4,2.8501,2.82214,2.93357,2.822142857142857,2.99,0.02796,0.08347,2.85,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,11,BULLISH,,False,,,,0,,new,,0.05571,0.02796,0,
2026-07-27T06:35:16.874446,EGLDUSDT,1d,BULLISH,WATCH,39,29,10,ASIA,4,4,2.8501,2.74571,3.16286,2.745714285714286,3.0,0.10439,0.31276,2.85,0.0,OB_BOUNCE,hot,,,,,,BULLISH_OB,7,BULLISH,,False,,,,1,4h,new,,0.20857,0.10439,0,
2026-07-27T06:35:16.909602,UMAUSDT,1h,BULLISH,OPPORTUNITY,49,29,20,ASIA,4,4,0.3611,0.36014,0.36357,0.36014285714285715,2.58,0.00096,0.00247,0.361,0.03,MSB_RETEST,hot,,,,,,BULLISH_OB,5,,,True,BULLISH,,,0,,new,,0.00171,0.00096,0,
2026-07-27T06:35:16.945543,UNIUSDT,4h,BULLISH,OPPORTUNITY,50,40,10,ASIA,4,4,3.8521,3.81336,3.96793,3.813357142857143,2.99,0.03874,0.11583,3.852,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,6,BULLISH,,False,,,,0,,new,,0.07729,0.03874,0,
2026-07-27T06:35:16.971158,AVAXUSDT,1d,BEARISH,SNIPER,65,52,13,ASIA,4,4,6.7309,6.85368,6.36296,6.8536785714285715,3.0,0.12278,0.36794,6.731,0.0,MSB_RETEST,hot,,,,,,BEARISH_OB,3,BEARISH,,True,BULLISH,,,0,,new,,0.24536,0.12278,0,
2026-07-27T06:35:16.984848,XVSUSDT,4h,BEARISH,SNIPER,61,51,10,ASIA,4,4,2.9099,2.94071,2.81786,2.940714285714286,2.99,0.03081,0.09204,2.91,0.0,DISPLACEMENT_RETRACEMENT,hot,,,,,,BEARISH_OB,13,,,False,,,,0,,new,,0.06143,0.03081,0,
2026-07-27T06:35:17.027293,NEARUSDT,4h,BEARISH,OPPORTUNITY,43,20,23,ASIA,4,4,1.8469,1.85793,1.81421,1.8579285714285714,2.96,0.01103,0.03269,1.847,0.01,DISPLACEMENT_RETRACEMENT,hot,,,,,,BEARISH_OB,6,BEARISH,,True,BULLISH,,,0,,new,,0.02186,0.01103,0,
2026-07-27T06:35:17.037864,FILUSDT,1h,BEARISH,OPPORTUNITY,60,50,10,ASIA,4,4,0.7426,0.74504,0.73567,0.7450428571428572,2.84,0.00244,0.00693,0.7427,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,9,BEARISH,,False,,,,0,,new,,0.00469,0.00244,0,
2026-07-27T06:35:17.052074,FILUSDT,4h,BULLISH,SNIPER,63,55,8,ASIA,4,4,0.7428,0.73788,0.75715,0.7378821428571429,2.92,0.00492,0.01435,0.7427,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,,,BULLISH,,False,,,,0,,new,,0.00964,0.00492,0,
2026-07-27T06:35:17.067880,INJUSDT,1h,BULLISH,SNIPER,63,50,13,ASIA,4,4,4.9521,4.92693,5.02721,4.926928571428571,2.98,0.02517,0.07511,4.952,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,9,BULLISH,,False,,,,0,,new,,0.05014,0.02517,0,
2026-07-27T06:35:17.101710,CTKUSDT,4h,BEARISH,WATCH,36,26,10,ASIA,4,4,0.1029,0.10381,0.10058,0.10380714285714285,2.56,0.00091,0.00232,0.103,0.1,OB_BOUNCE,hot,,,,,,BEARISH_OB,4,BEARISH,,False,,,,0,,new,,0.00161,0.00091,0,
2026-07-27T06:35:17.115461,AXSUSDT,1h,BEARISH,OPPORTUNITY,58,48,10,ASIA,4,4,0.8929,0.89539,0.88582,0.8953928571428572,2.84,0.00249,0.00708,0.893,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,6,BEARISH,,False,,,,0,,new,,0.00479,0.00249,0,
2026-07-27T06:35:17.127661,AXSUSDT,4h,BEARISH,WATCH,36,26,10,ASIA,4,4,0.8929,0.89768,0.87896,0.8976785714285714,2.92,0.00478,0.01394,0.893,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,17,BEARISH,,False,,,,1,1h,new,,0.00936,0.00478,0,
2026-07-27T06:35:17.146429,AVAUSDT,4h,BEARISH,WATCH,36,26,10,ASIA,4,4,0.1617,0.1635,0.1567,0.1635,2.78,0.0018,0.005,0.1618,0.06,OB_BOUNCE,hot,,,,,,BEARISH_OB,4,BEARISH,,False,,,,0,,new,,0.0034,0.0018,0,
2026-07-27T06:35:17.158328,AVAUSDT,1d,BULLISH,OPPORTUNITY,51,41,10,ASIA,4,4,0.1619,0.15821,0.17257,0.1582107142857143,2.89,0.00369,0.01067,0.1618,0.06,OB_BOUNCE,hot,,,,,,BULLISH_OB,11,,,False,,,,0,,new,,0.00718,0.00369,0,
2026-07-27T06:35:17.186014,JUVUSDT,1h,BULLISH,SNIPER,65,52,13,ASIA,4,4,0.3211,0.31989,0.32432,0.31989285714285715,2.67,0.00121,0.00322,0.321,0.03,MSB_RETEST,hot,,,,,,BULLISH_OB,4,,,True,BULLISH,,,0,,new,,0.00221,0.00121,0,
2026-07-27T06:35:17.208227,PSGUSDT,4h,BEARISH,OPPORTUNITY,62,52,10,ASIA,4,4,0.5249,0.528,0.516,0.528,2.87,0.0031,0.0089,0.525,0.02,OB_BOUNCE,hot,,,,,,BEARISH_OB,6,,,False,,,,0,,new,,0.006,0.0031,0,
2026-07-27T06:35:17.257310,ATMUSDT,4h,BULLISH,OPPORTUNITY,56,38,18,ASIA,4,4,1.7921,1.73975,1.94875,1.7397500000000001,2.99,0.05235,0.15665,1.792,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,11,BULLISH,,False,,,,0,,new,,0.1045,0.05235,0,
2026-07-27T06:35:17.271488,ASRUSDT,1h,BULLISH,WATCH,39,29,10,ASIA,4,4,0.8771,0.87514,0.88257,0.8751428571428571,2.8,0.00196,0.00547,0.877,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,5,BULLISH,,False,,,,0,,new,,0.00371,0.00196,0,
2026-07-27T06:35:17.312798,RIFUSDT,1d,BEARISH,SNIPER,67,57,10,ASIA,4,4,0.0808,0.09391,0.04186,0.09391428571428571,2.97,0.01311,0.03894,0.0809,0.12,CRT_SETUP,hot,,,,,,,,BEARISH,,False,,,,0,,new,,0.02603,0.01311,0,
2026-07-27T06:35:17.323829,TWTUSDT,1h,BULLISH,OPPORTUNITY,64,54,10,ASIA,4,4,0.3515,0.34955,0.35696,0.3495464285714286,2.8,0.00195,0.00546,0.3514,0.03,OB_BOUNCE,hot,,,,,,BULLISH_OB,11,,,False,,,,0,,new,,0.00371,0.00195,0,
2026-07-27T06:35:17.368564,DODOUSDT,1d,BULLISH,OPPORTUNITY,42,29,13,ASIA,4,4,0.01675,0.01475,0.02236,0.014745357142857143,2.8,0.002,0.00561,0.01665,0.6,MSB_RETEST,hot,,,,,,BULLISH_OB,10,BULLISH,,True,BEARISH,,,0,,new,,0.00381,0.002,0,
2026-07-27T06:35:17.382602,ACMUSDT,4h,BULLISH,SNIPER,65,52,13,ASIA,4,4,0.2821,0.27925,0.29025,0.27925,2.86,0.00285,0.00815,0.282,0.04,MSB_RETEST,hot,,,,,,BULLISH_OB,18,,,True,BULLISH,,,0,,new,,0.0055,0.00285,0,
2026-07-27T06:35:17.441314,CFXUSDT,1d,BEARISH,WATCH,35,25,10,ASIA,4,4,0.04433,0.04532,0.04176,0.04531857142857142,2.6,0.00099,0.00257,0.04443,0.23,OB_BOUNCE,hot,,,,,,BEARISH_OB,25,BEARISH,,False,,,,0,,new,,0.00178,0.00099,0,
2026-07-27T06:35:17.495609,BARUSDT,1h,BEARISH,OPPORTUNITY,60,47,13,ASIA,4,4,0.2779,0.27886,0.27543,0.27885714285714286,2.58,0.00096,0.00247,0.278,0.04,MSB_RETEST,hot,,,,,,BEARISH_OB,2,,,True,BEARISH,,,0,,new,,0.00171,0.00096,0,
2026-07-27T06:35:17.506093,BARUSDT,4h,BEARISH,WATCH,40,27,13,ASIA,4,4,0.2779,0.27975,0.27275,0.27975,2.78,0.00185,0.00515,0.278,0.04,MSB_RETEST,hot,,,,,,BEARISH_OB,13,,,True,BEARISH,,,1,1h,new,,0.0035,0.00185,0,
2026-07-27T06:35:17.528516,ICPUSDT,1h,BULLISH,OPPORTUNITY,59,46,13,ASIA,4,4,2.1871,2.18018,2.20746,2.1801785714285713,2.94,0.00692,0.02036,2.187,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,2,BULLISH,,False,,,,0,,new,,0.01364,0.00692,0,
2026-07-27T06:35:17.540167,ICPUSDT,4h,BULLISH,SNIPER,68,58,10,ASIA,4,4,2.1871,2.17254,2.23039,2.172535714285714,2.97,0.01456,0.04329,2.187,0.0,LIQUIDITY_SWEEP,hot,,,,,,,,,,False,,True,BEARISH,1,1h,new,,0.02893,0.01456,0,
2026-07-27T06:35:17.551039,ARUSDT,1h,BULLISH,WATCH,42,24,18,ASIA,4,4,1.8731,1.86836,1.88693,1.8683571428571428,2.92,0.00474,0.01383,1.873,0.01,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,5,BULLISH,,False,,,,0,,new,,0.00929,0.00474,0,
2026-07-27T06:35:17.558438,ARUSDT,4h,BULLISH,SNIPER,57,47,10,ASIA,4,4,1.8731,1.86254,1.90439,1.8625357142857144,2.96,0.01056,0.03129,1.873,0.01,OB_BOUNCE,hot,,,,,,BULLISH_OB,11,,,False,,,,1,1h,new,,0.02093,0.01056,0,
2026-07-27T06:35:17.578294,MASKUSDT,4h,BEARISH,SNIPER,63,53,10,ASIA,4,4,0.3779,0.38014,0.37157,0.38014285714285717,2.82,0.00224,0.00633,0.378,0.03,OB_BOUNCE,hot,,,,,,BEARISH_OB,6,BEARISH,,False,,,,0,,new,,0.00429,0.00224,0,
2026-07-27T06:35:17.598566,LPTUSDT,4h,BEARISH,WATCH,42,22,20,ASIA,4,4,1.4939,1.52925,1.38825,1.52925,2.99,0.03535,0.10565,1.494,0.01,LIQUIDITY_SWEEP,hot,,,,,,BEARISH_OB,12,BEARISH,,False,,True,BEARISH,0,,new,,0.0705,0.03535,0,
2026-07-27T06:35:17.605918,LPTUSDT,1d,BULLISH,OPPORTUNITY,60,40,20,ASIA,4,4,1.4941,1.45661,1.60618,1.4566071428571428,2.99,0.03749,0.11208,1.494,0.01,LIQUIDITY_SWEEP,hot,,,,,,BULLISH_OB,4,,,False,,True,BULLISH,0,,new,,0.07479,0.03749,0,
2026-07-27T06:35:17.654276,QNTUSDT,4h,BULLISH,WATCH,35,25,10,ASIA,4,4,63.7701,63.42179,64.81464,63.42178571428572,3.0,0.34831,1.04454,63.77,0.0,OB_BOUNCE,hot,,,,,,BULLISH_OB,16,,,False,,,,0,,new,,0.69643,0.34831,0,
2026-07-27T06:35:17.702223,MINAUSDT,1d,BULLISH,OPPORTUNITY,57,47,10,ASIA,4,4,0.045,0.04366,0.04862,0.04366071428571429,2.7,0.00134,0.00362,0.0449,0.22,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,9,BULLISH,,False,,,,0,,new,,0.00248,0.00134,0,
2026-07-27T06:35:17.712459,RAYUSDT,4h,BEARISH,WATCH,44,24,20,ASIA,4,4,0.637,0.64034,0.62737,0.6403428571428571,2.88,0.00334,0.00963,0.6371,0.02,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,5,BEARISH,,False,,,,0,,new,,0.00649,0.00334,0,
2026-07-27T06:35:17.788128,ILVUSDT,1h,BULLISH,OPPORTUNITY,60,42,18,ASIA,4,4,2.9401,2.93321,2.96036,2.9332142857142856,2.94,0.00689,0.02026,2.94,0.0,FVG_FILL_ENTRY_BULLISH,hot,,,,,,BULLISH_OB,16,BULLISH,,False,,,,0,,new,,0.01357,0.00689,0,
2026-07-27T06:35:17.827279,AGLDUSDT,1h,BEARISH,WATCH,38,25,13,ASIA,4,4,0.1498,0.15041,0.14838,0.15040714285714285,2.34,0.00061,0.00142,0.1499,0.07,MSB_RETEST,hot,,,,,,BEARISH_OB,8,,,True,BEARISH,,,0,,new,,0.00101,0.00061,0,
2026-07-27T06:35:17.852014,LAZIOUSDT,4h,BULLISH,OPPORTUNITY,55,45,10,ASIA,4,4,0.3651,0.36182,0.37454,0.36182142857142857,2.88,0.00328,0.00944,0.365,0.03,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,15,,,False,,,,0,,new,,0.00636,0.00328,0,
2026-07-27T06:35:17.905037,MOVRUSDT,1h,BEARISH,OPPORTUNITY,63,53,10,ASIA,4,4,1.2759,1.28161,1.25918,1.281607142857143,2.93,0.00571,0.01672,1.276,0.01,DISPLACEMENT_RETRACEMENT,hot,,,,,,BEARISH_OB,8,,,False,,,,0,,new,,0.01121,0.00571,0,
2026-07-27T06:35:17.989293,PYRUSDT,1h,BULLISH,WATCH,36,26,10,ASIA,4,4,0.0831,0.08114,0.08857,0.08114285714285716,2.8,0.00196,0.00547,0.083,0.12,OB_BOUNCE,hot,,,,,,BULLISH_OB,23,,,False,,,,0,,new,,0.00371,0.00196,0,
2026-07-27T06:35:17.995182,PYRUSDT,4h,BULLISH,WATCH,37,29,8,ASIA,4,4,0.0831,0.07957,0.09329,0.07957142857142857,2.89,0.00353,0.01019,0.083,0.12,CRT_SETUP,hot,,,,,,,,BULLISH,,False,,,,1,1h,new,,0.00686,0.00353,0,
2026-07-27T06:35:18.007294,SANTOSUSDT,1h,BEARISH,OPPORTUNITY,62,52,10,ASIA,4,4,0.5099,0.51157,0.50529,0.5115714285714286,2.76,0.00167,0.00461,0.51,0.02,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,8,BEARISH,,False,,,,0,,new,,0.00314,0.00167,0,
2026-07-27T06:35:18.026024,SANTOSUSDT,1d,BULLISH,WATCH,36,26,10,ASIA,4,4,0.5101,0.49654,0.55039,0.4965357142857143,2.97,0.01356,0.04029,0.51,0.02,OB_BOUNCE,hot,,,,,,BULLISH_OB,15,BULLISH,,False,,,,0,,new,,0.02693,0.01356,0,
2026-07-27T06:35:18.152301,ALPINEUSDT,1h,BULLISH,OPPORTUNITY,60,50,10,ASIA,4,4,0.3181,0.317,0.321,0.317,2.64,0.0011,0.0029,0.318,0.03,OB_BOUNCE,hot,,,,,,BULLISH_OB,11,,,False,,,,0,,new,,0.002,0.0011,0,
2026-07-27T06:35:18.168181,ALPINEUSDT,4h,BULLISH,OPPORTUNITY,53,45,8,ASIA,4,4,0.3181,0.31425,0.32925,0.31425000000000003,2.9,0.00385,0.01115,0.318,0.03,FVG_FILL_ENTRY_BULLISH,hot,,,,,,,,BULLISH,,False,,,,1,1h,new,,0.0075,0.00385,0,
2026-07-27T06:35:18.227542,NEXOUSDT,1h,BULLISH,OPPORTUNITY,59,46,13,ASIA,4,4,0.7431,0.74046,0.75061,0.7404642857142857,2.85,0.00264,0.00751,0.743,0.01,MSB_RETEST,hot,,,,,,BULLISH_OB,13,,,True,BULLISH,,,0,,new,,0.00507,0.00264,0,
2026-07-27T06:35:18.284718,GMXUSDT,4h,BEARISH,WATCH,36,26,10,ASIA,4,4,6.8799,6.96643,6.62071,6.966428571428572,3.0,0.08653,0.25919,6.88,0.0,OB_BOUNCE,hot,,,,,,BEARISH_OB,13,BEARISH,,False,,,,0,,new,,0.17286,0.08653,0,
2026-07-27T06:35:18.296059,GMXUSDT,1d,BEARISH,OPPORTUNITY,60,50,10,ASIA,4,4,6.8799,7.04714,6.37857,7.047142857142857,3.0,0.16724,0.50133,6.88,0.0,DISPLACEMENT_RETRACEMENT,hot,,,,,,BEARISH_OB,4,BEARISH,,False,,,,1,4h,new,,0.33429,0.16724,0,
2026-07-27T06:35:18.359138,RPLUSDT,1h,BULLISH,OPPORTUNITY,57,44,13,ASIA,4,4,1.7101,1.70393,1.72821,1.7039285714285715,2.94,0.00617,0.01811,1.71,0.01,MSB_RETEST,hot,,,,,,BULLISH_OB,7,,,True,BULLISH,,,0,,new,,0.01214,0.00617,0,
2026-07-27T06:35:18.403407,SYNUSDT,4h,BULLISH,SNIPER,63,50,13,ASIA,4,4,0.14235,0.13584,0.16149,0.13583821428571427,2.94,0.00651,0.01914,0.14225,0.07,OB_BOUNCE,hot,,,,,,BULLISH_OB,7,BULLISH,,False,,,,0,,new,,0.01282,0.00651,0,
2026-07-27T06:35:18.410567,SSVUSDT,1h,BULLISH,WATCH,37,27,10,ASIA,4,4,2.1941,2.18514,2.22057,2.185142857142857,2.96,0.00896,0.02647,2.194,0.0,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,14,,,False,,,,0,,new,,0.01771,0.00896,0,
2026-07-27T06:35:18.445529,GASUSDT,1h,BEARISH,WATCH,38,25,13,ASIA,4,4,1.0209,1.02311,1.01468,1.0231071428571428,2.82,0.00221,0.00622,1.021,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,13,BEARISH,,True,BULLISH,,,0,,new,,0.00421,0.00221,0,
2026-07-27T06:35:18.455145,GASUSDT,4h,BEARISH,WATCH,41,23,18,ASIA,4,4,1.0209,1.02511,1.00868,1.0251071428571428,2.9,0.00421,0.01222,1.021,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,3,BEARISH,,False,,,,1,1h,new,,0.00821,0.00421,0,
2026-07-27T06:35:18.455762,GASUSDT,1d,BULLISH,OPPORTUNITY,58,48,10,ASIA,4,4,1.0211,1.00311,1.07468,1.0031071428571428,2.98,0.01799,0.05358,1.021,0.01,OB_BOUNCE,hot,,,,,,BULLISH_OB,9,BULLISH,,False,,,,0,,new,,0.03579,0.01799,0,
2026-07-27T06:35:18.471751,GLMUSDT,4h,BEARISH,WATCH,36,26,10,ASIA,4,4,0.1011,0.10176,0.09953,0.10175714285714285,2.39,0.00066,0.00157,0.1012,0.1,OB_BOUNCE,hot,,,,,,BEARISH_OB,7,BEARISH,,False,,,,0,,new,,0.00111,0.00066,0,
2026-07-27T06:35:18.527588,SUIUSDT,1h,BEARISH,OPPORTUNITY,61,51,10,ASIA,4,4,0.7183,0.72054,0.71198,0.7205392857142857,2.82,0.00224,0.00632,0.7184,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,3,BEARISH,,False,,,,0,,new,,0.00428,0.00224,0,
2026-07-27T06:35:18.542311,SUIUSDT,1d,BULLISH,WATCH,40,25,15,ASIA,4,4,0.7185,0.70547,0.75719,0.7054714285714286,2.97,0.01303,0.03869,0.7184,0.01,LIQUIDITY_SWEEP,hot,,,,,,BULLISH_OB,11,BULLISH,,False,,True,BEARISH,0,,new,,0.02586,0.01303,0,
2026-07-27T06:35:18.566798,PENDLEUSDT,4h,BULLISH,OPPORTUNITY,50,40,10,ASIA,4,4,1.5481,1.53586,1.58443,1.5358571428571428,2.97,0.01224,0.03633,1.548,0.01,OB_BOUNCE,hot,,,,,,BULLISH_OB,3,,,False,,,,0,,new,,0.02429,0.01224,0,
2026-07-27T06:35:18.591219,ARKMUSDT,1d,BULLISH,OPPORTUNITY,59,49,10,ASIA,4,4,0.108,0.10596,0.11373,0.10595714285714285,2.8,0.00204,0.00573,0.1079,0.09,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,3,BULLISH,,False,,,,0,,new,,0.00389,0.00204,0,
2026-07-27T06:35:18.615417,WLDUSDT,4h,BEARISH,WATCH,37,24,13,ASIA,4,4,0.3532,0.35848,0.33775,0.35848214285714286,2.92,0.00528,0.01545,0.3533,0.03,MSB_RETEST,hot,,,,,,,,BEARISH,,True,BULLISH,,,0,,new,,0.01036,0.00528,0,
2026-07-27T06:35:18.639573,CYBERUSDT,1h,BULLISH,WATCH,39,26,13,ASIA,4,4,0.3291,0.32814,0.33157,0.3281428571428572,2.58,0.00096,0.00247,0.329,0.03,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,6,BULLISH,,True,BEARISH,,,0,,new,,0.00171,0.00096,0,
2026-07-27T06:35:18.645583,CYBERUSDT,4h,BEARISH,WATCH,36,26,10,ASIA,4,4,0.3289,0.33075,0.32375,0.33075,2.78,0.00185,0.00515,0.329,0.03,OB_BOUNCE,hot,,,,,,BEARISH_OB,6,,,False,,,,0,,new,,0.0035,0.00185,0,
2026-07-27T06:35:18.674459,TIAUSDT,1h,BULLISH,SNIPER,58,48,10,ASIA,4,4,0.3485,0.34693,0.3528,0.34693214285714286,2.74,0.00157,0.0043,0.3484,0.03,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,8,BULLISH,,False,,,,0,,new,,0.00294,0.00157,0,
2026-07-27T06:35:18.789365,ACEUSDT,4h,BULLISH,WATCH,38,24,14,ASIA,4,4,0.0815,0.07846,0.09021,0.07846428571428571,2.87,0.00304,0.00871,0.0814,0.12,OB_BOUNCE,hot,,,,,,BULLISH_OB,1,BULLISH,,False,,,,0,,new,,0.00587,0.00304,0,
2026-07-27T06:35:18.980987,ETHFIUSDT,4h,BEARISH,WATCH,36,28,8,ASIA,4,4,0.427,0.43178,0.41305,0.43178214285714284,2.92,0.00478,0.01395,0.4271,0.02,FVG_FILL_ENTRY_BEARISH,hot,,,,,,,,BEARISH,,False,,,,0,,new,,0.00936,0.00478,0,
2026-07-27T06:35:19.087709,IOUSDT,4h,BULLISH,SNIPER,61,51,10,ASIA,4,4,0.148,0.1463,0.1527,0.1463,2.76,0.0017,0.0047,0.1479,0.07,OB_BOUNCE,hot,,,,,,BULLISH_OB,2,BULLISH,,False,,,,0,,new,,0.0032,0.0017,0,
2026-07-27T06:35:19.152067,RENDERUSDT,1h,BULLISH,OPPORTUNITY,52,42,10,ASIA,4,4,1.4801,1.47546,1.49361,1.4754642857142857,2.91,0.00464,0.01351,1.48,0.01,DISPLACEMENT_RETRACEMENT,hot,,,,,,BULLISH_OB,2,BULLISH,,False,,,,0,,new,,0.00907,0.00464,0,
2026-07-27T06:35:19.154581,RENDERUSDT,4h,BEARISH,WATCH,49,26,23,ASIA,4,4,1.4799,1.48796,1.45611,1.4879642857142856,2.95,0.00806,0.02379,1.48,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,9,BEARISH,,False,,True,BEARISH,0,,new,,0.01593,0.00806,0,
2026-07-27T06:35:19.215310,EIGENUSDT,1h,BULLISH,OPPORTUNITY,52,39,13,ASIA,4,4,0.2106,0.20946,0.21363,0.20945714285714284,2.65,0.00114,0.00303,0.2105,0.05,MSB_RETEST,hot,,,,,,BULLISH_OB,2,,,True,BULLISH,,,0,,new,,0.00209,0.00114,0,
2026-07-27T06:35:19.387510,ORCAUSDT,4h,BEARISH,WATCH,39,26,13,ASIA,4,4,1.1979,1.20379,1.18064,1.2037857142857142,2.93,0.00589,0.01726,1.198,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,12,BEARISH,,False,,,,0,,new,,0.01157,0.00589,0,
2026-07-27T06:35:19.453302,VANAUSDT,1d,BEARISH,OPPORTUNITY,62,52,10,ASIA,4,4,1.1869,1.23814,1.03357,1.2381428571428572,2.99,0.05124,0.15333,1.187,0.01,OB_BOUNCE,hot,,,,,,BEARISH_OB,13,,,False,,,,0,,new,,0.10229,0.05124,0,
2026-07-27T06:35:19.537021,TRUMPUSDT,1h,BEARISH,WATCH,37,27,10,ASIA,4,4,1.5909,1.59575,1.57675,1.59575,2.92,0.00485,0.01415,1.591,0.01,FVG_FILL_ENTRY_BEARISH,hot,,,,,,BEARISH_OB,9,BEARISH,,False,,,,0,,new,,0.0095,0.00485,0,
2026-07-27T06:35:19.548027,BERAUSDT,1h,BULLISH,OPPORTUNITY,58,45,13,ASIA,4,4,0.1804,0.17963,0.18231,0.17962857142857142,2.48,0.00077,0.00191,0.1803,0.06,MSB_RETEST,hot,,,,,,BULLISH_OB,3,,,True,BULLISH,,,0,,new,,0.00134,0.00077,0,
2026-07-27T06:35:19.561515,BERAUSDT,4h,BEARISH,WATCH,36,26,10,ASIA,4,4,0.1802,0.18246,0.17381,0.1824642857142857,2.82,0.00226,0.00639,0.1803,0.06,CRT_SETUP,hot,,,,,,,,BEARISH,,False,,,,0,,new,,0.00433,0.00226,0,
2026-07-27T06:35:19.674122,EPICUSDT,4h,BEARISH,WATCH,42,27,15,ASIA,4,4,0.7171,0.74731,0.62687,0.7473107142857143,2.99,0.03021,0.09023,0.7172,0.01,LIQUIDITY_SWEEP,hot,,,,,,BEARISH_OB,12,BEARISH,,False,,True,BEARISH,0,,new,,0.06022,0.03021,0,
